term,int_rate,installment,emp_length,annual_inc,loan_status,dti,pub_rec,revol_bal,revol_util,total_acc,mort_acc
36,13.11,242.98,0.0,36000.0,0,10.27,0.0,6677.0,66.8,13.0,0.0
36,13.11,371.22,3.0,34000.0,0,11.68,0.0,4606.0,32.7,10.0,0.0
36,13.67,544.29,2.0,63000.0,0,19.54,0.0,32115.0,86.6,14.0,0.0
36,12.12,479.12,10.0,52000.0,0,23.08,0.0,10343.0,74.9,16.0,1.0
60,17.77,884.4,5.0,101534.83,0,20.1,0.0,837.0,3.3,22.0,0.0
36,7.62,297.6,10.0,47818.68,0,24.44,0.0,10617.0,32.1,26.0,4.0
60,23.28,141.76,7.0,46758.0,0,13.6,0.0,6798.0,80.9,12.0,2.0
60,17.77,229.95,9.0,56750.0,0,15.16,1.0,14943.0,58.4,15.0,2.0
60,13.11,684.29,10.0,150000.0,0,7.7,0.0,40824.0,0.0,22.0,11.0
36,14.33,334.8,8.0,34000.0,0,33.88,0.0,25078.0,83.4,29.0,4.0
36,13.67,653.14,10.0,39000.0,0,20.03,0.0,13285.0,85.7,13.0,2.0
36,12.12,173.02,0.0,20000.0,0,30.3,0.0,7594.0,71.0,19.0,0.0
60,20.5,624.48,7.0,91000.0,0,22.83,0.0,14054.0,63.9,15.0,2.0
60,22.47,550.77,0.0,44000.0,0,22.36,0.0,17772.0,64.9,40.0,0.0
36,13.11,482.59,10.0,60000.0,0,30.68,0.0,16771.0,63.8,26.0,2.0
36,7.9,211.21,3.0,42000.0,0,13.77,0.0,6612.0,22.3,42.0,1.0
36,15.31,208.91,5.0,52000.0,0,18.69,0.0,4180.0,50.4,32.0,1.0
36,15.31,289.86,9.0,32000.0,0,29.78,0.0,20540.0,68.6,17.0,0.0
36,12.69,268.36,5.0,30000.0,0,9.4,0.0,5297.0,62.3,8.0,1.5905941574050508
36,11.14,196.84,3.0,45000.0,0,11.76,0.0,2163.0,46.0,10.0,0.0
60,21.98,552.16,0.0,68000.0,0,20.77,0.0,29439.0,68.5,29.0,4.0
36,13.11,269.98,5.0,25000.0,0,28.18,0.0,8095.0,63.2,22.0,0.0
36,13.67,204.11,0.0,45000.0,0,15.08,0.0,309.0,61.8,12.0,0.0
36,14.09,410.66,9.0,43500.0,0,11.51,0.0,8894.0,22.6,19.0,2.0
60,13.99,465.27,10.0,80000.0,0,17.45,0.0,3168.0,16.2,56.0,9.0
36,11.71,661.52,8.0,48888.0,0,13.82,0.0,20354.0,53.0,37.0,1.5905941574050508
36,17.27,644.18,10.0,65000.0,0,16.74,1.0,16592.0,79.4,28.0,0.0
36,13.99,41.01,4.0,60000.0,0,7.74,0.0,8859.0,87.8,9.0,0.0
36,14.65,295.79,5.0,31000.0,0,11.19,0.0,1536.0,10.4,37.0,0.0
36,12.12,532.35,10.0,90000.0,0,16.85,0.0,15004.0,63.0,21.0,5.0
60,14.09,139.89,3.0,65000.0,0,14.49,0.0,9824.0,44.7,21.0,3.0
60,19.05,467.43,10.0,70000.0,0,9.29,0.0,9663.0,45.2,21.0,9.0
60,13.11,465.32,6.0,92000.0,0,19.54,0.0,21602.0,62.6,29.0,0.0
36,20.49,374.14,0.0,80000.0,0,22.46,0.0,19866.0,95.5,19.0,0.0
36,14.33,206.03,7.0,100000.0,0,17.72,0.0,20191.0,87.0,36.0,1.0
36,13.67,318.07,0.0,69000.0,0,4.83,0.0,7296.0,64.6,27.0,3.0
36,10.16,284.62,6.0,45000.0,0,25.04,0.0,13943.0,80.6,9.0,0.0
36,16.29,141.21,5.740067017711824,50000.0,0,10.15,0.0,1667.0,53.8,9.0,1.0
36,13.11,358.57,5.740067017711824,32000.0,0,31.84,0.0,13143.0,33.4,13.0,1.0
36,6.03,486.97,10.0,100000.0,0,8.75,0.0,20199.0,34.4,46.0,5.0
36,13.11,305.41,7.0,62000.0,0,20.58,1.0,7571.0,65.8,22.0,3.0
60,22.95,450.59,4.0,77459.2,0,24.96,0.0,17843.0,97.5,26.0,1.0
60,22.95,547.05,2.0,50000.0,0,30.82,1.0,2351.0,33.1,22.0,0.0
36,10.16,232.06,7.0,50000.0,0,27.05,0.0,9046.0,82.2,24.0,2.0
36,13.49,848.27,7.0,82500.0,0,16.83,0.0,23888.0,50.7,23.0,1.5905941574050508
60,19.05,441.46,8.0,38690.0,0,22.83,0.0,12515.0,67.6,10.0,0.0
36,8.9,317.54,5.740067017711824,40000.0,0,28.23,0.0,8730.0,18.3,28.0,5.0
36,16.29,388.31,2.0,72000.0,0,14.48,0.0,11183.0,67.4,25.0,0.0
36,10.16,517.48,3.0,52000.0,0,14.79,0.0,11819.0,63.5,13.0,0.0
36,13.11,404.97,2.0,45000.0,0,10.35,0.0,3947.0,50.6,17.0,0.0
60,24.33,868.8,10.0,120000.0,0,28.65,0.0,66620.0,96.0,26.0,7.0
36,13.99,290.47,8.0,85000.0,0,13.96,1.0,5300.0,66.2,25.0,0.0
60,18.75,619.28,7.0,80000.0,0,8.08,0.0,10437.0,67.3,18.0,2.0
36,14.09,400.39,9.0,35000.0,0,3.57,0.0,9320.0,66.6,9.0,0.0
60,21.0,649.29,6.0,78000.0,0,23.69,0.0,36555.0,61.3,36.0,2.0
36,13.67,408.22,7.0,65000.0,0,17.08,0.0,32472.0,57.9,40.0,5.0
36,12.12,465.81,3.0,38000.0,0,18.69,0.0,16288.0,77.0,16.0,0.0
60,13.99,372.21,6.0,112000.0,0,14.58,0.0,39841.0,52.5,42.0,5.0
36,12.12,372.65,10.0,75000.0,0,20.7,0.0,31470.0,83.7,41.0,7.0
36,9.76,321.55,10.0,30000.0,0,15.58,0.0,14269.0,51.1,13.0,0.0
36,16.29,494.21,10.0,45000.0,0,17.76,0.0,11610.0,76.9,25.0,0.0
36,13.99,512.6,4.0,38000.0,0,27.13,0.0,26308.0,47.5,29.0,0.0
36,17.99,361.48,5.0,35000.0,0,18.51,0.0,12032.0,83.6,24.0,0.0
36,14.65,86.24,5.740067017711824,50000.0,0,19.39,0.0,872.0,6.2,22.0,4.0
36,21.97,954.38,10.0,82000.0,0,22.05,0.0,22821.0,96.3,23.0,1.5905941574050508
36,15.31,348.18,10.0,37000.0,0,31.43,0.0,13762.0,76.9,18.0,1.0
36,18.49,640.62,10.0,80000.0,0,26.81,0.0,29600.0,90.2,35.0,3.0
36,7.62,299.15,1.0,60000.0,0,18.0,0.0,1270.0,9.3,13.0,1.0
36,24.2,580.24,10.0,70000.0,0,20.63,0.0,29707.0,78.0,40.0,1.0
36,18.25,544.17,4.0,55000.0,0,21.99,0.0,20828.0,52.1,30.0,0.0
36,18.75,263.02,10.0,94606.0,0,12.02,0.0,17281.0,96.5,23.0,1.0
60,16.29,440.51,5.740067017711824,50000.0,0,19.9,0.0,8087.0,60.4,36.0,4.0
36,8.9,233.39,8.0,80000.0,0,9.57,0.0,17101.0,67.1,15.0,1.5905941574050508
60,21.49,437.28,10.0,92000.0,0,20.07,0.0,6838.0,86.6,29.0,6.0
36,7.9,156.46,10.0,52500.0,0,24.5,0.0,4444.0,34.7,35.0,0.0
60,20.49,936.86,6.0,150000.0,0,22.25,0.0,28318.0,49.2,35.0,2.0
36,7.9,125.17,10.0,25000.0,0,24.29,0.0,1110.0,15.6,6.0,1.0
36,10.16,230.44,5.740067017711824,32021.46,0,27.09,0.0,22800.0,85.1,27.0,6.0
36,13.11,404.97,7.0,70000.0,0,12.89,0.0,5129.0,33.7,12.0,0.0
36,12.12,281.98,10.0,37000.0,0,27.63,0.0,6327.0,50.6,21.0,2.0
36,14.65,206.97,0.0,30720.0,0,13.83,0.0,2984.0,48.9,13.0,0.0
36,15.31,174.09,10.0,55000.0,0,4.19,0.0,5694.0,81.3,23.0,6.0
36,13.67,85.9,5.0,41000.0,0,20.84,0.0,17599.0,55.3,21.0,1.5905941574050508
36,22.95,1353.93,10.0,105000.0,0,4.53,0.0,3319.0,72.2,20.0,3.0
60,22.35,235.07,6.0,80000.0,0,4.66,0.0,6624.0,50.2,11.0,1.5905941574050508
36,7.9,1012.24,0.0,72000.0,0,13.77,0.0,1561.0,4.5,36.0,0.0
60,18.75,221.27,2.0,28800.0,0,27.29,0.0,7514.0,42.5,30.0,0.0
60,18.49,615.86,10.0,60000.0,0,20.3,0.0,8928.0,79.0,23.0,3.0
60,23.76,280.57,5.740067017711824,36000.0,0,22.07,0.0,3835.0,95.9,10.0,0.0
60,18.55,719.43,10.0,102000.0,0,21.58,0.0,7057.0,31.5,40.0,9.0
60,21.0,789.29,4.0,150000.0,0,8.83,0.0,15308.0,59.9,22.0,3.0
36,13.11,231.17,4.0,118000.0,0,12.54,0.0,25523.0,67.2,44.0,5.0
36,17.99,357.86,4.0,35000.0,0,17.27,0.0,12659.0,92.7,11.0,0.0
36,13.99,205.04,1.0,102500.0,0,9.87,0.0,10019.0,71.1,20.0,0.0
36,15.31,719.85,10.0,52800.0,0,14.48,0.0,10058.0,91.4,13.0,2.0
36,8.9,589.03,10.0,47000.0,0,24.79,0.0,15166.0,27.0,29.0,0.0
60,21.48,737.75,10.0,54000.0,0,15.62,0.0,11678.0,53.4,34.0,1.5905941574050508
36,8.9,222.28,0.0,43200.0,0,18.17,0.0,34007.0,58.9,22.0,3.0
60,19.05,467.43,0.0,45000.0,0,23.55,0.0,17230.0,65.3,43.0,1.0
36,15.31,208.91,10.0,51000.0,0,22.02,0.0,11452.0,78.4,30.0,0.0
60,23.83,698.82,10.0,60966.0,0,32.26,0.0,49713.0,96.3,28.0,1.0
36,17.27,286.3,4.0,25000.0,0,22.46,0.0,3559.0,52.3,10.0,0.0
36,13.11,703.63,9.0,53400.0,0,11.71,0.0,20759.0,71.6,16.0,0.0
36,20.5,1309.66,7.0,230000.0,0,10.92,0.0,13983.0,65.0,41.0,1.5905941574050508
36,13.11,674.94,10.0,140000.0,0,10.29,0.0,8312.0,31.0,34.0,3.0
36,7.9,650.84,10.0,60500.0,0,22.18,0.0,19257.0,66.9,22.0,0.0
60,18.75,490.27,4.0,65000.0,0,28.65,0.0,14148.0,56.0,17.0,0.0
36,6.62,153.52,2.0,36000.0,0,11.2,0.0,225.0,0.8,21.0,1.5905941574050508
36,14.33,343.39,5.0,57000.0,0,15.81,0.0,7847.0,82.6,18.0,0.0
36,15.27,208.79,8.0,65000.0,0,10.37,0.0,6842.0,16.9,47.0,1.5905941574050508
36,12.12,332.72,0.0,70000.0,0,13.78,0.0,12686.0,76.0,16.0,1.5905941574050508
36,7.62,544.55,10.0,51000.0,0,10.14,0.0,3660.0,12.8,26.0,1.0
60,13.11,536.03,0.0,60000.0,0,10.6,0.0,22258.0,57.5,6.0,1.0
60,13.67,692.93,10.0,90000.0,0,19.93,0.0,66942.0,88.1,34.0,4.0
36,10.16,194.06,10.0,35000.0,0,11.97,0.0,17440.0,72.5,26.0,3.0
36,14.09,236.13,10.0,85000.0,0,5.21,0.0,6311.0,47.8,19.0,0.0
36,17.99,361.48,4.0,50000.0,0,11.76,0.0,10667.0,92.0,15.0,0.0
36,14.33,51.51,4.0,45000.0,0,17.55,0.0,284.0,71.0,27.0,2.0
36,6.62,202.65,6.0,66000.0,0,21.84,0.0,27792.0,30.3,23.0,0.0
36,12.12,165.53,4.0,24192.0,0,32.59,0.0,9496.0,90.4,35.0,1.0
36,18.55,582.87,8.0,150000.0,0,14.78,0.0,80629.0,95.6,20.0,1.0
36,12.12,356.01,9.0,41000.0,0,7.58,0.0,9292.0,73.7,13.0,1.0
36,8.9,381.04,5.0,115000.0,0,11.07,0.0,12082.0,19.2,22.0,2.0
60,22.47,754.34,10.0,68000.0,0,30.83,0.0,26340.0,89.0,25.0,2.0
36,14.09,342.22,10.0,42000.0,0,18.94,0.0,2260.0,14.7,31.0,0.0
36,12.12,399.26,10.0,75000.0,0,17.9,0.0,12011.0,72.8,12.0,1.0
36,15.31,174.09,8.0,52000.0,0,12.44,0.0,4553.0,79.5,12.0,0.0
36,9.76,321.55,1.0,48400.0,0,21.46,0.0,11101.0,23.9,25.0,4.0
60,18.49,410.58,9.0,54500.0,0,28.07,0.0,30552.0,70.9,31.0,0.0
36,15.81,347.13,1.0,57500.0,0,15.76,0.0,14793.0,89.1,19.0,1.0
60,23.83,573.39,5.740067017711824,64000.0,0,23.79,0.0,13421.0,95.9,13.0,0.0
36,13.11,337.47,5.740067017711824,36000.0,0,15.13,0.0,13204.0,93.0,12.0,0.0
36,13.99,561.29,4.0,57600.0,0,17.92,0.0,10872.0,65.1,33.0,9.0
36,17.77,630.65,10.0,75000.0,0,14.43,0.0,14554.0,51.2,29.0,6.0
36,7.9,480.31,6.0,30720.0,0,32.89,0.0,9029.0,42.8,14.0,0.0
36,16.29,280.64,2.0,30000.0,0,21.48,0.0,12302.0,69.5,25.0,0.0
60,23.26,855.87,10.0,82500.0,0,9.24,0.0,8218.0,90.3,23.0,1.5905941574050508
60,17.77,482.0,9.0,62000.0,0,9.93,0.0,16059.0,71.4,36.0,0.0
36,16.29,282.41,3.0,70000.0,0,19.97,0.0,11759.0,27.7,53.0,3.0
36,7.9,187.75,6.0,35000.0,0,29.6,0.0,24937.0,57.9,25.0,1.0
60,19.72,460.27,5.0,44000.0,0,21.57,0.0,21857.0,62.3,34.0,0.0
36,12.12,415.9,5.0,50000.0,0,19.09,0.0,12552.0,52.3,16.0,0.0
60,23.13,678.37,7.0,65000.0,0,11.72,0.0,9700.0,51.6,38.0,1.0
36,12.12,861.74,7.0,66000.0,0,28.8,0.0,17205.0,69.9,34.0,3.0
60,21.0,432.86,10.0,90000.0,0,6.11,0.0,7959.0,47.6,37.0,8.0
60,18.75,903.12,10.0,96000.0,0,24.64,0.0,18314.0,74.8,48.0,0.0
36,14.33,412.06,10.0,40000.0,0,13.79,0.0,5290.0,58.8,27.0,2.0
36,7.62,311.62,10.0,60000.0,0,24.6,0.0,5803.0,13.7,46.0,0.0
60,22.47,468.5,3.0,169000.0,0,10.2,0.0,20429.0,89.6,20.0,0.0
36,11.71,165.38,2.0,18000.0,0,18.33,0.0,10567.0,52.8,19.0,1.5905941574050508
36,9.76,482.32,10.0,85000.0,0,13.44,0.0,8670.0,21.5,12.0,0.0
60,21.98,441.73,2.0,100000.0,0,10.92,0.0,11471.0,39.7,48.0,2.0
60,14.65,118.04,2.0,25000.0,0,33.23,0.0,11067.0,59.5,37.0,2.0
60,8.9,144.97,4.0,79000.0,0,19.09,0.0,12246.0,33.2,29.0,1.0
36,15.81,350.64,3.0,65000.0,0,7.94,0.0,5066.0,37.0,16.0,0.0
36,14.27,205.86,3.0,39000.0,0,11.55,0.0,9070.0,82.5,8.0,1.5905941574050508
36,12.12,166.36,10.0,70000.0,0,19.15,0.0,24638.0,69.2,38.0,5.0
60,17.27,488.09,5.740067017711824,45000.0,0,10.43,0.0,13385.0,83.1,14.0,1.5905941574050508
60,15.31,431.16,2.0,49000.0,0,23.29,0.0,17426.0,60.0,27.0,4.0
36,18.75,1278.55,2.0,95000.0,0,25.53,0.0,6054.0,86.5,30.0,4.0
60,23.28,586.17,1.0,52000.0,0,16.13,0.0,14629.0,68.0,24.0,0.0
36,17.77,432.45,10.0,40000.0,0,24.48,0.0,16984.0,59.2,16.0,0.0
36,15.31,497.89,7.0,36000.0,0,28.93,0.0,10971.0,69.0,34.0,2.0
36,12.12,298.62,10.0,23355.0,0,12.54,0.0,8942.0,52.9,12.0,0.0
36,14.33,274.71,7.0,42000.0,0,27.34,0.0,16395.0,59.2,29.0,0.0
36,15.81,773.15,2.0,64639.42,0,11.45,0.0,6689.0,64.9,12.0,1.0
36,13.11,425.22,10.0,67000.0,0,26.39,0.0,30077.0,52.2,47.0,6.0
36,13.11,472.46,6.0,132000.0,0,16.52,0.0,7807.0,54.2,26.0,8.0
36,13.11,212.61,0.0,33000.0,0,31.64,0.0,14590.0,35.3,35.0,0.0
60,23.76,637.0,8.0,110352.0,0,7.33,0.0,23884.0,56.9,14.0,0.0
36,17.77,342.36,10.0,35000.0,0,25.27,0.0,15691.0,87.8,18.0,0.0
60,20.5,528.77,1.0,70000.0,0,19.58,0.0,15827.0,94.7,24.0,0.0
36,17.99,289.18,10.0,53000.0,0,20.72,1.0,10763.0,86.1,17.0,1.0
36,12.12,279.49,5.0,60845.0,0,22.52,0.0,12652.0,85.5,15.0,4.0
36,12.12,586.42,7.0,40000.0,0,27.54,0.0,17398.0,68.5,24.0,0.0
36,14.33,123.62,10.0,96000.0,0,18.73,0.0,33461.0,69.1,37.0,3.0
36,14.33,343.39,9.0,63000.0,0,11.18,0.0,18986.0,65.5,31.0,3.0
36,19.99,886.23,5.0,99600.0,0,17.74,0.0,8706.0,78.4,21.0,0.0
36,15.81,262.98,4.0,38000.0,0,11.53,0.0,5661.0,55.5,26.0,0.0
60,18.49,461.9,10.0,47900.0,0,26.25,0.0,28615.0,74.1,16.0,0.0
60,20.5,93.71,5.0,34000.0,0,21.07,0.0,3141.0,45.5,17.0,0.0
60,21.98,590.81,6.0,48714.0,0,31.37,0.0,14481.0,63.2,21.0,0.0
60,23.63,856.61,10.0,220000.0,0,14.13,0.0,9703.0,66.0,28.0,4.0
36,7.9,876.13,4.0,59000.0,0,13.83,0.0,553.0,2.3,12.0,1.5905941574050508
36,19.03,1283.5,10.0,100000.0,0,19.08,0.0,29361.0,82.2,25.0,1.5905941574050508
60,13.11,501.81,5.0,45000.0,0,18.88,0.0,1359.0,17.4,16.0,0.0
36,7.62,155.81,0.0,52000.0,0,11.56,0.0,23617.0,80.6,21.0,1.0
36,19.05,880.36,1.0,150000.0,0,18.96,0.0,17289.0,70.0,38.0,2.0
60,18.64,901.01,10.0,120000.0,0,11.16,0.0,35809.0,69.4,30.0,1.5905941574050508
36,12.42,400.99,4.0,41000.0,0,19.82,0.0,7600.0,61.3,15.0,1.5905941574050508
36,17.99,289.18,10.0,35000.0,0,20.88,0.0,4844.0,64.6,18.0,1.0
36,10.74,521.86,0.0,65000.0,0,23.82,0.0,31372.0,67.3,31.0,1.5905941574050508
36,12.12,319.41,7.0,62000.0,0,15.5,0.0,1414.0,50.5,28.0,1.0
36,17.27,536.81,10.0,68000.0,0,18.97,0.0,10827.0,48.6,41.0,3.0
60,18.75,645.08,10.0,70000.0,0,25.1,0.0,29012.0,57.6,38.0,3.0
36,14.33,412.06,0.0,75000.0,0,16.13,0.0,20067.0,35.9,17.0,2.0
36,18.49,221.13,7.0,31000.0,0,12.81,0.0,10663.0,91.1,7.0,0.0
36,14.09,481.67,5.0,36000.0,0,13.07,0.0,10125.0,60.2,18.0,1.0
36,13.67,952.5,7.0,120000.0,0,12.56,0.0,7037.0,47.4,9.0,0.0
36,11.14,328.06,0.0,35000.0,0,25.86,0.0,13845.0,43.0,21.0,0.0
36,11.71,463.07,7.0,70000.0,0,16.66,0.0,21488.0,77.0,25.0,1.5905941574050508
36,19.05,836.34,9.0,51662.0,0,16.68,0.0,8798.0,38.3,32.0,4.0
36,17.77,540.56,7.0,42000.0,0,22.45,0.0,9868.0,68.1,27.0,0.0
36,7.9,207.3,5.0,23000.0,0,25.2,0.0,9728.0,28.1,35.0,0.0
36,12.12,439.19,5.0,27000.0,0,19.42,0.0,10078.0,70.5,11.0,0.0
36,11.14,236.2,3.0,67185.0,0,21.63,0.0,11149.0,38.7,32.0,0.0
60,15.81,352.37,10.0,37315.2,0,8.68,0.0,10132.0,47.3,19.0,0.0
36,16.29,423.61,10.0,85000.0,0,23.73,0.0,26852.0,69.4,23.0,2.0
36,7.9,580.44,3.0,90000.0,0,23.25,0.0,11873.0,55.7,19.0,2.0
36,7.62,436.26,10.0,82000.0,0,11.2,0.0,700.0,30.4,26.0,1.5905941574050508
60,21.0,459.91,1.0,50000.0,0,19.39,0.0,18266.0,44.6,24.0,0.0
36,12.12,532.35,10.0,54000.0,0,12.67,0.0,7807.0,52.7,20.0,0.0
36,19.72,370.22,4.0,95000.0,0,19.86,0.0,9254.0,73.4,25.0,0.0
36,14.09,961.63,10.0,82000.0,0,25.55,0.0,18164.0,56.6,41.0,2.0
60,17.27,449.97,10.0,36000.0,0,15.93,0.0,15667.0,65.0,13.0,1.5905941574050508
60,21.49,437.28,7.0,36000.0,0,20.73,0.0,10976.0,74.2,14.0,1.0
36,8.9,476.3,4.0,42000.0,0,18.86,0.0,2199.0,16.4,36.0,2.0
36,13.67,408.22,7.0,75000.0,0,21.12,0.0,14378.0,93.4,26.0,3.0
36,17.77,319.83,5.740067017711824,33600.0,0,9.68,0.0,7030.0,85.7,18.0,6.0
36,11.71,743.39,1.0,55000.0,0,16.8,0.0,21395.0,88.8,27.0,1.5905941574050508
36,10.74,318.01,5.0,20000.0,0,1.14,0.0,1958.0,26.1,6.0,0.0
36,14.09,95.82,7.0,52000.0,0,23.56,0.0,12592.0,66.6,17.0,0.0
60,14.65,401.32,10.0,55000.0,0,18.31,0.0,18000.0,65.9,14.0,2.0
36,13.11,168.74,0.0,45000.0,0,11.71,0.0,5192.0,76.4,17.0,0.0
36,6.62,132.8,2.0,35000.0,0,9.87,0.0,4345.0,26.3,17.0,0.0
60,20.5,923.0,7.0,75000.0,0,10.7,0.0,3837.0,32.5,24.0,1.5905941574050508
60,20.49,481.82,2.0,80165.0,0,14.85,0.0,10191.0,56.3,23.0,2.0
36,12.12,133.09,0.0,20160.0,0,25.95,0.0,3927.0,39.7,10.0,0.0
60,21.49,474.18,8.0,43986.48,0,28.92,0.0,13783.0,95.1,11.0,0.0
60,23.63,513.97,10.0,120000.0,0,12.54,0.0,38583.0,65.3,29.0,6.0
36,11.14,217.34,3.0,28000.0,0,18.86,0.0,3493.0,44.2,14.0,0.0
36,13.11,1181.15,2.0,123000.0,0,14.87,0.0,23370.0,44.0,23.0,0.0
36,14.65,310.45,3.0,48000.0,0,22.25,0.0,20739.0,76.8,19.0,1.0
36,10.16,252.28,10.0,55000.0,0,18.71,0.0,16057.0,53.5,48.0,0.0
36,13.11,674.94,8.0,70000.0,0,25.85,1.0,6176.0,31.7,28.0,0.0
60,12.69,598.76,10.0,85000.0,0,15.83,0.0,14240.0,71.6,21.0,1.5905941574050508
36,14.33,309.05,5.0,85000.0,0,13.74,0.0,12665.0,89.8,12.0,1.0
36,14.09,496.21,0.0,46000.0,0,22.96,0.0,18634.0,69.3,22.0,2.0
36,7.9,219.04,0.0,32500.0,0,19.72,0.0,2297.0,60.4,19.0,1.5905941574050508
36,12.12,266.18,8.0,30000.0,0,12.48,0.0,9046.0,63.3,8.0,0.0
36,15.31,412.59,5.0,35000.0,0,14.54,0.0,5801.0,85.3,15.0,0.0
36,15.81,415.51,0.0,30000.0,0,14.18,0.0,13994.0,66.7,10.0,0.0
60,21.48,956.35,3.0,80000.0,0,16.35,0.0,50671.0,84.5,18.0,5.0
36,15.31,348.18,7.0,50000.0,0,15.79,0.0,9838.0,78.7,12.0,0.0
36,14.09,308.0,10.0,43000.0,0,15.63,0.0,10455.0,70.6,17.0,0.0
36,14.09,183.94,7.0,18000.0,0,32.2,0.0,7617.0,65.7,20.0,2.0
60,21.0,453.15,5.740067017711824,43486.12,0,29.94,0.0,19112.0,55.6,19.0,0.0
36,13.11,161.99,7.0,33758.0,0,24.71,0.0,11774.0,90.8,11.0,0.0
36,19.22,626.89,2.0,35000.0,0,15.15,0.0,5540.0,87.9,8.0,0.0
36,18.75,774.44,5.0,60000.0,0,19.72,0.0,15423.0,57.8,19.0,0.0
36,13.99,533.1,4.0,42000.0,0,9.57,0.0,9073.0,66.2,12.0,1.5905941574050508
36,17.27,536.81,8.0,47000.0,0,25.61,1.0,2206.0,32.0,13.0,2.0
36,13.11,500.3,6.0,37600.0,0,24.8,0.0,34422.0,93.0,11.0,0.0
36,14.33,343.39,4.0,55000.0,0,12.63,0.0,20219.0,69.2,23.0,2.0
60,14.65,590.17,10.0,72000.0,0,27.7,0.0,14285.0,52.7,42.0,2.0
60,15.31,132.94,3.0,37700.0,0,32.02,0.0,27578.0,77.0,22.0,3.0
36,17.77,306.32,3.0,42000.0,0,21.54,0.0,6763.0,61.5,18.0,0.0
60,21.0,676.34,3.0,110000.0,0,29.04,0.0,10087.0,70.5,31.0,1.0
36,16.77,362.5,9.0,50000.0,0,6.34,0.0,8706.0,87.1,39.0,1.5905941574050508
36,14.33,345.1,9.0,44000.0,0,33.93,0.0,28686.0,63.2,39.0,3.0
36,14.33,309.05,10.0,32981.0,0,26.12,0.0,6486.0,50.3,28.0,0.0
36,16.29,405.96,1.0,55000.0,0,16.8,0.0,26547.0,96.2,13.0,0.0
60,22.95,844.86,10.0,94000.0,0,16.37,0.0,35208.0,58.2,38.0,4.0
60,19.72,516.24,10.0,118000.0,0,16.44,0.0,3424.0,77.8,52.0,3.0
36,14.33,686.77,5.0,88000.0,0,17.78,0.0,15937.0,66.4,33.0,7.0
36,18.25,507.9,10.0,90000.0,0,27.82,0.0,24816.0,68.6,32.0,0.0
60,14.65,826.24,1.0,92000.0,0,22.68,0.0,35045.0,57.9,42.0,3.0
36,13.99,410.08,7.0,45488.12,0,21.84,0.0,13349.0,82.4,29.0,1.0
36,15.81,350.64,7.0,32000.0,0,12.38,0.0,6104.0,26.6,12.0,0.0
60,21.98,317.49,3.0,33000.0,0,32.97,0.0,11160.0,87.2,13.0,0.0
36,7.62,124.65,6.0,22000.0,0,15.93,0.0,4334.0,58.6,13.0,0.0
60,14.09,572.97,0.0,83000.0,0,25.11,0.0,34722.0,57.2,50.0,5.0
36,11.14,410.07,6.0,64545.0,0,30.13,0.0,21743.0,67.0,24.0,1.0
36,14.65,310.45,1.0,84000.0,0,22.96,0.0,7661.0,97.8,30.0,3.0
60,22.95,337.95,5.0,61000.0,0,13.99,0.0,8399.0,42.4,17.0,0.0
36,12.12,399.26,2.0,60000.0,0,11.46,0.0,7380.0,71.0,21.0,1.5905941574050508
36,12.69,335.45,2.0,38900.0,0,8.13,0.0,3939.0,48.0,12.0,1.5905941574050508
36,13.11,168.74,4.0,38000.0,0,4.74,0.0,3621.0,51.0,11.0,0.0
36,11.14,288.69,7.0,50000.0,0,28.78,0.0,20921.0,57.6,39.0,0.0
36,17.27,386.51,4.0,38000.0,0,18.85,0.0,8308.0,59.8,21.0,0.0
36,12.12,139.75,10.0,45600.0,0,13.56,0.0,2356.0,63.7,19.0,0.0
60,21.49,491.94,10.0,130000.0,0,18.91,0.0,13620.0,93.9,59.0,9.0
60,21.49,956.55,2.0,225000.0,0,11.8,0.0,75840.0,70.6,34.0,6.0
60,21.49,437.28,10.0,48152.0,0,20.98,0.0,6228.0,86.5,24.0,1.0
36,10.16,493.23,1.0,50000.0,0,22.3,0.0,5860.0,24.7,38.0,0.0
36,10.16,452.8,1.0,120000.0,0,24.18,0.0,99433.0,49.9,33.0,4.0
36,7.62,155.81,7.0,26775.0,0,5.63,0.0,4733.0,19.6,18.0,1.5905941574050508
60,16.29,479.66,5.0,60000.0,0,17.3,0.0,28367.0,77.5,35.0,4.0
36,23.83,1252.6,10.0,80200.0,0,16.43,0.0,30871.0,71.0,50.0,3.0
60,9.76,155.83,6.0,45000.0,0,27.42,0.0,8408.0,22.9,24.0,1.5905941574050508
36,9.76,180.07,2.0,45000.0,0,19.12,0.0,29984.0,37.7,19.0,0.0
60,22.47,501.97,5.740067017711824,50000.0,0,10.51,0.0,11209.0,82.4,37.0,3.0
36,14.33,164.83,10.0,33000.0,0,23.89,0.0,14465.0,65.5,49.0,0.0
36,13.11,303.73,7.0,41600.0,0,12.67,0.0,11103.0,56.1,14.0,0.0
36,10.65,195.44,10.0,129000.0,0,18.84,0.0,36418.0,92.2,25.0,1.5905941574050508
60,20.99,497.68,0.0,47000.0,0,19.71,0.0,9253.0,93.5,10.0,0.0
36,16.29,706.01,4.0,65000.0,0,19.38,0.0,3427.0,46.3,13.0,0.0
36,13.11,506.21,1.0,43000.0,0,11.64,0.0,7573.0,35.1,32.0,4.0
